name,type,kind,null?,default,primary key,unique key,check,expression,comment,policy name,privacy domain
SECONDARY_DEPLOYMENT_REGION_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CPS_PILLARS_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
DNBI_COMMERCIAL_CREDIT_SCORE_CLASS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
OWNER_ID,VARCHAR(18),COLUMN,Y,,N,N,,,,,
POC_START_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
CAPACITY_ORDER_FORM_SENT_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
CSE_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DNBI_FINANCIAL_STRESS_SCORE_PERCENTILE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DSE_MAIN_COMPETITORS_C,VARCHAR(300),COLUMN,Y,,N,N,,,,,
MISSING_PRODUCT_FEATURE_DETAIL_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CUSTOMER_CONTACT_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DNBI_D_B_CITY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LAST_REFERENCED_DATE,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
SHARE_TO_WI_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
WEB_APP_NOTES_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
_FIVETRAN_SYNCED,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
CAPACITY_CO_TERM_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
DNBI_D_B_STATE_PROVINCE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DO_NOT_CALL_LAMBDA_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
LEAD_SALES_ENGINEER_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
LEGAL_RISK_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PSE_RATE_CARD_SET_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
IN_MY_NUMBER_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PONO_C,VARCHAR(762),COLUMN,Y,,N,N,,,,,
WORKFLOW_STATUS_C,VARCHAR(150),COLUMN,Y,,N,N,,,,,
AGREEMENT_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CURRENCY_ISO_CODE,VARCHAR(9),COLUMN,Y,,N,N,,,,,
CAMPAIGN_ID,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DNBI_FINANCIAL_STRESS_SCORE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_COMPANY_PROFILE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
DNBI_VIABILITY_PORTFOLIO_COMPARISON_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LEGAL_NOTES_C,VARCHAR(210000),COLUMN,Y,,N,N,,,,,
CUSTOMERS_PREFERRED_SI_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
DNBI_DN_B_REQUESTED_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SBAA_APPROVAL_STEP_C,FLOAT,COLUMN,Y,,N,N,,,,,
TERMINUS_ENGAGEMENT_SCORE_C,VARCHAR(30),COLUMN,Y,,N,N,,,,,
OVERRIDE_GROWTH_ACV_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
INFER_3_SCORE_INDEX_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
INFER_3_SCORE_OBJECT_ID_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
INFER_3_SCORE_SNAPSHOT_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SQO_DATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
RESELLER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
DECOMMISSION_DATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SNOWFLAKE_ACCOUNT_URL_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ACCEPTED_REJECTED_DATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
EVENTBRITE_SYNC_BUYER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
EVENTBRITE_SYNC_EVENTBRITE_ID_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ASSOCIATED_PARTNER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SE_NAME_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SNOWFLAKE_RH_TEST_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
QUOTA_ACV_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ADDITIONAL_REGION_REQUEST_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ASSESSMENT_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ASSIGNED_ATTORNEY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
CDP_WORKLOADS_IN_SCOPE_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
TRACTSFADAPTER_ERROR_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
RESELLER_FEDERAL_ACCOUNT_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TECHNICAL_WIN_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
LEAD_SE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_PREVIOUS_TRANSITION_DATE_TIME_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TRACTSFADAPTER_DEACTIVATIONS_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
HCLL_BIAS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PARTNER_SOURCED_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEAD_SE_2_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
LEGAL_ENGAGED_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TECHNICAL_WIN_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
SI_FEEDBACK_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PARTNER_LED_POC_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_TRANSITION_DATE_TIME_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
SI_FEEDBACK_SCORE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TRACTSFADAPTER_AGREEMENT_TYPE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
PLANNED_GO_LIVE_DATE_C,DATE,COLUMN,Y,,N,N,,,,,
POC_GO_NO_GO_DECISION_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
HCLL_TESTING_START_C,DATE,COLUMN,Y,,N,N,,,,,
PFLSWAG_IQ_SWAGGABLE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ESTIMATED_CLOSE_DATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_LIFECYCLE_STAGE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TOP_ENG_DEAL_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
TRACTSFADAPTER_TRACT_ENTRY_DATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TECHNICAL_CHAMPION_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
IS_SPLIT,BOOLEAN,COLUMN,Y,,N,N,,,,,
ESTIMATED_FIRST_YEAR_DEAL_SIZE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
ESTIMATED_FIRST_CONTRACT_DEAL_SIZE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
HCLL_TESTING_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
TRACTSFADAPTER_AMENDMENT_ORDER_NUMBER_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
TRIAL_ACCOUNT_URL_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
HC_NOTIFICATION_EMAIL_C,VARCHAR(240),COLUMN,Y,,N,N,,,,,
P_2_S_BASE_1_CONVERSION_GENERATED_OPPORTUNITY_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
OPPORTUNITY_OWNER_GEO_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
PFLSWAG_IQ_LAST_STAGE_UPDATE_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
DATED_CONVERSION_RATE,FLOAT,COLUMN,Y,,N,N,,,,,
AMOUNT,FLOAT,COLUMN,Y,,N,N,,,,,
GROWTH_ACV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
EXPECTED_REVENUE,FLOAT,COLUMN,Y,,N,N,,,,,
BASE_RENEWAL_ACV_C,FLOAT,COLUMN,Y,,N,N,,,,,
CAPACITY_C,FLOAT,COLUMN,Y,,N,N,,,,,
CAPACITY_ANNUAL_PURCHASE_C,FLOAT,COLUMN,Y,,N,N,,,,,
DNBI_D_B_AVG_HIGH_CREDIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
DNBI_D_B_HIGH_CREDIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
EDUCATION_SERVICES_FORECAST_C,FLOAT,COLUMN,Y,,N,N,,,,,
EDUCATION_SERVICES_TCV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
FUNDING_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
GROSS_ACV_C,FLOAT,COLUMN,Y,,N,N,,,,,
MONETARY_CREDIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PS_NTE_C,FLOAT,COLUMN,Y,,N,N,,,,,
ON_DEMAND_STORAGE_PRICING_C,FLOAT,COLUMN,Y,,N,N,,,,,
OVERAGE_PRICE_PER_CREDIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
OVERRIDE_RENEWAL_ACV_C,FLOAT,COLUMN,Y,,N,N,,,,,
PARTNER_ESTIMATED_FIRST_CONTRACT_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PARTNER_ESTIMATED_FIRST_YEAR_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PSE_PRE_BILLED_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PRICE_PER_CREDIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PRODUCT_ACV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
FORECAST_ACV_UPSIDE_C,FLOAT,COLUMN,Y,,N,N,,,,,
PRODUCT_TCV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
SERVICES_FORECAST_C,FLOAT,COLUMN,Y,,N,N,,,,,
PST_FORECAST_C,FLOAT,COLUMN,Y,,N,N,,,,,
DNBI_DN_B_CREDIT_LIMIT_C,FLOAT,COLUMN,Y,,N,N,,,,,
REFERRAL_FEE_C,FLOAT,COLUMN,Y,,N,N,,,,,
SERVICES_TCV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
STORAGE_PRICING_C,FLOAT,COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
SUPPORT_TCV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
TERMINUS_SPEND_C,FLOAT,COLUMN,Y,,N,N,,,,,
FORECAST_ACV_C,FLOAT,COLUMN,Y,,N,N,,,,,
MRR_C,FLOAT,COLUMN,Y,,N,N,,,,,
BIZIBLE_2_BIZIBLE_OPPORTUNITY_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACV_GROWTH_C,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
MAX_CONCURRENCY_C,FLOAT,COLUMN,Y,,N,N,,,,,
RENEWAL_ACV_LOOKER_C,FLOAT,COLUMN,Y,,N,N,,,,,
AMOUNT_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
GROWTH_ACV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
EXPECTED_REVENUE_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
BASE_RENEWAL_ACV_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
CAPACITY_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
CAPACITY_ANNUAL_PURCHASE_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
DNBI_D_B_AVG_HIGH_CREDIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
DNBI_D_B_HIGH_CREDIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
EDUCATION_SERVICES_FORECAST_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
EDUCATION_SERVICES_TCV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
FUNDING_AMOUNT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
GROSS_ACV_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
MONETARY_CREDIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PS_NTE_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
ON_DEMAND_STORAGE_PRICING_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
OVERAGE_PRICE_PER_CREDIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
OVERRIDE_RENEWAL_ACV_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PARTNER_ESTIMATED_FIRST_CONTRACT_AMOUNT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PARTNER_ESTIMATED_FIRST_YEAR_AMOUNT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PSE_PRE_BILLED_AMOUNT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PRICE_PER_CREDIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PRODUCT_ACV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
FORECAST_ACV_UPSIDE_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PRODUCT_TCV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SERVICES_FORECAST_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PST_FORECAST_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
DNBI_DN_B_CREDIT_LIMIT_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
REFERRAL_FEE_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SERVICES_TCV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
STORAGE_PRICING_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_TCV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
TERMINUS_SPEND_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
FORECAST_ACV_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
MRR_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
BIZIBLE_2_BIZIBLE_OPPORTUNITY_AMOUNT_C_LOCALCURRENCY,"NUMBER(18,2)",COLUMN,Y,,N,N,,,,,
ORIGINAL_OPPORTUNITY_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
OUT_YEAR_SEGMENT_INDEX_C,FLOAT,COLUMN,Y,,N,N,,,,,
ACV_GROWTH_C_LOCALCURRENCY,VARCHAR(16777216),COLUMN,Y,,N,N,,,,,
MAX_CONCURRENCY_C_LOCALCURRENCY,FLOAT,COLUMN,Y,,N,N,,,,,
RENEWAL_ACV_LOOKER_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SFCPQ_ENTITY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
OPPORTUNITY_RISK_LEVEL_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
VH_OPPORTUNITY_SCORE_C,FLOAT,COLUMN,Y,,N,N,,,,,
CLM_AGREEMENT_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PS_FORECAST_CATEGORY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
EDU_FORECAST_CATEGORY_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PS_ACV_OVERRIDE_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PS_OUT_YEAR_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
EDUCATION_ACV_OVERRIDE_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
EDUCATION_OUT_YEAR_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
MIGRATION_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
INVESTMENT_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
SERVICE_TYPE_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
PS_T_COMMENTS_C,VARCHAR(98304),COLUMN,Y,,N,N,,,,,
SUBCONTRACTORS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
RESOURCE_COMMENTS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PRODUCT_TCV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
OVERRIDE_PRODUCT_ACV_CHECKBOX_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
OVERRIDE_PRODUCT_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
OUT_YEAR_PRODUCT_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PRIMARY_COMPETITOR_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PRODUCT_FORECAST_TCV_C,FLOAT,COLUMN,Y,,N,N,,,,,
CURRENT_SIEM_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PARTNER_COMPLIANCE_APPROVAL_REQUIRED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PARTNER_COMPLIANCE_APPROVAL_COMPLETED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PRODUCT_FORECAST_TCV_C_LOCALCURRENCY,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
AZURE_CUSTOMER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
AZURE_ORDER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
MARKETPLACE_ORDER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
MARKETPLACE_CUSTOMER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
EDU_INVESTMENT_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
MIGRATION_INVESTMENT_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PS_INVESTMENT_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
GROWTH_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
GROWTH_ACV_NUMBER_C,FLOAT,COLUMN,Y,,N,N,,,,,
PARTNER_INCENTIVES_AMOUNT_C,FLOAT,COLUMN,Y,,N,N,,,,,
NO_OF_DAYS_PAST_NBCD_C,FLOAT,COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_FOR_YEAR_1_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_FOR_YEAR_2_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_FOR_YEAR_3_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_FOR_YEAR_4_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
SUPPORT_ACV_FOR_YEAR_5_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PRIORITY_PIPELINE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
EXTERNAL_QUOTING_ENABLED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
MARKETPLACE_COMMISSION_RATE_C,FLOAT,COLUMN,Y,,N,N,,,,,
MULTI_BILLING_ENABLED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
SOW_ADDENDUM_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
SOW_ADDENDUM_OVERRIDE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PS_T_SELLER_C,VARCHAR(18),COLUMN,Y,,N,N,,,,,
ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
NEW_LOGO_C,FLOAT,COLUMN,Y,,N,N,,,,,
AWS_AGREEMENT_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
GCP_CUSTOMER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
GCP_ORDER_ID_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
AVERAGE_PRODUCT_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
OUT_YEAR_GROWTH_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
COMPLIANCE_EXCEPTION_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
PUBLIC_SECTOR_FRAMEWORK_AGREEMENT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PS_T_INVESTMENT_AMOUNT_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
COUNT_OF_SERVICES_LINES_C,FLOAT,COLUMN,Y,,N,N,,,,,
RENEWAL_RIP_REPLACE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
REJECTION_NOTES_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
REJECTION_REASON_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CODE_ASSESSMENT_COMPLETED_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
ENRICHMENT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CO_SELL_CAP_IDENTIFIER_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
ACCOUNT_NAME_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
DISTRICT_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
CLM_ENTITY_C,VARCHAR(3900),COLUMN,Y,,N,N,,,,,
PEOPLEAI_TIME_SPENT_C,FLOAT,COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_EMAIL_RECEIVED_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
PEOPLEAI_TOTAL_TIME_SPENT_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
PEOPLEAI_NEXT_MEETING_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_MEETING_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
PEOPLEAI_ENGAGEMENT_LEVEL_C,FLOAT,COLUMN,Y,,N,N,,,,,
PEOPLEAI_FIRST_TOUCH_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_EMAIL_SENT_DATE_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_EMAIL_RECEIVED_FROM_C,VARCHAR(240),COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_EMAIL_SENT_FROM_C,VARCHAR(240),COLUMN,Y,,N,N,,,,,
PEOPLEAI_LAST_TOUCHED_C,TIMESTAMP_TZ(9),COLUMN,Y,,N,N,,,,,
SDR_MEETING_STAGE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
OM_BOOKING_NOTES_C,VARCHAR(98304),COLUMN,Y,,N,N,,,,,
OM_BOOKING_NOTES_STATUS_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
SUB_AGREEMENT_TYPE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
CAP_1_OVERRIDE_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
WIN_SUMMARY_C,VARCHAR(393216),COLUMN,Y,,N,N,,,,,
OY_PULL_FORWARD_C,BOOLEAN,COLUMN,Y,,N,N,,,,,
REPLACE_FULLY_EXECUTED_OF_C,VARCHAR(98304),COLUMN,Y,,N,N,,,,,
TOTAL_ACV_C,"NUMBER(35,17)",COLUMN,Y,,N,N,,,,,
PIPELINE_INFLUENCE_C,VARCHAR(765),COLUMN,Y,,N,N,,,,,
EXCEPTION_DEAL_TYPE_C,VARCHAR(4099),COLUMN,Y,,N,N,,,,,
